handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,188.0,true,,,InStock,,,,,Invitation,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,631.0,true,,,InStock,,,,,Invitation,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,245.0,true,,,InStock,,,,,Reply set,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,111.0,true,,,InStock,,,,,Tab,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,219.0,true,,,InStock,,,,,Reception card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,97.0,true,,,InStock,,,,,Envelope liner - Digital,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,217.0,true,,,InStock,,,,,Wax Seal,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,114.0,true,,,InStock,,,,,Reception card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,248.0,true,,,InStock,,,,,Details card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,49.0,true,,,InStock,,,,,Return address,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,114.0,true,,,InStock,,,,,Details card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,131.0,true,,,InStock,,,,,Envelope liner - Digital,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,753.0,true,,,InStock,,,,,Invitation,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,187.0,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,99.0,true,,,InStock,,,,,Details card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,93.0,true,,,InStock,,,,,Tab,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,148.0,true,,,InStock,,,,,Envelope liner - Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,186.0,true,,,InStock,,,,,Wax Seal,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,25.0,true,,,InStock,,,,,Return address,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,189.0,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,115.0,true,,,InStock,,,,,Reply set,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,84.0,true,,,InStock,,,,,Reception card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,54.0,true,,,InStock,,,,,Return address,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,219.0,true,,,InStock,,,,,Details card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,80.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9d3e221-ccb2-c08a-0b22-688e0e01e7dd,Variant,,,,,,,,216.0,true,,,InStock,,,,,Reply set,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Product,Flourishing Foliage Pocket,"<p><em>Designed by Carlson Craft.</em></p><p>5 x 7"" Folded Pocket, Leaf Laser-cut with Watercolor Greenery + Digital Printed&nbsp; invitation +&nbsp;Tab with Back Layer.</p><p>Shown with White Matte&nbsp;Watercolor Greenery printed layer + Ecru Shimmer Die-cut + Ecru&nbsp;Shimmer Pocket. Wording printed with Champagne Digital.</p><p>Elevate your invitation with optional matching Watercolor Greenery Envelope liner.&nbsp;</p><p>Seal your&nbsp;envelope with custom Wax Seal in your choice of color .</p><p>Specify Pocket Orientation and color, color of Printed Layer + Die-cut color.</p><p>Enclosure cards sized to be staggered in pocket.&nbsp;</p><p>Invitations arrive needing assembly. Glue dots provided.</p><p>Request change of font or ink color in Special instructions.</p>",506c6a_35b2ea9f5de840c29f2e53c9d2a8210d~mv2.jpg;506c6a_5a012da4eccb46a889c9033f1040ec85~mv2.jpg;506c6a_03742c18964c41368b81f0d8bf1cc896~mv2.jpg;506c6a_7936529dd0524848b8962e5d949d172f~mv2.jpg;506c6a_92a4cde81091457c939e1674059cab14~mv2.jpg;506c6a_e028ed12693a4f0586266bb52b50ac2d~mv2.jpg;506c6a_11f4c5faf9f347e5b50b962f8598e66e~mv2.jpg;506c6a_84fc96c72ce84731bdb1133dfbe745c0~mv2.jpg;506c6a_69f3dfd6eb9e4ea7893deac8d7bd6281~mv2.jpg;506c6a_c20ced1be8344d4aa340b9af560b9406~mv2.jpg,Wedding,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Return address;Envelope liner - Digital;Reception card;Reply set;Details card;Wax Seal;Tab,Quantity,DROP_DOWN,25;50;75;100;125;150;175;200,,,,,,,,,,,,,,,,,,,,,,,,,Your wording,500,false,Special instructions,500,false,Carlson Craft
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,58.0,true,,,InStock,,,,,Tab,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,63.0,true,,,InStock,,,,,Envelope liner - Digital,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,833.0,true,,,InStock,,,,,Invitation,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,127.0,true,,,InStock,,,,,Tab,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,200.0,true,,,InStock,,,,,Reception card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,38.0,true,,,InStock,,,,,Return address,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,384.0,true,,,InStock,,,,,Invitation,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,62.0,true,,,InStock,,,,,Wax Seal,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,86.0,true,,,InStock,,,,,Reply set,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,153.0,true,,,InStock,,,,,Details card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,31.0,true,,,InStock,,,,,Wax Seal,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,129.0,true,,,InStock,,,,,Reception card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,155.0,true,,,InStock,,,,,Wax Seal,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,112.0,true,,,InStock,,,,,Tab,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,105.0,true,,,InStock,,,,,Reception card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,63.0,true,,,InStock,,,,,Tab,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,949.0,true,,,InStock,,,,,Invitation,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,46.0,true,,,InStock,,,,,Envelope liner - Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,26.0,true,,,InStock,,,,,Envelope liner - Digital,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,129.0,true,,,InStock,,,,,Details card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,114.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,87.0,true,,,InStock,,,,,Reception card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,283.0,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,142.0,true,,,InStock,,,,,Reply set,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,43.0,true,,,InStock,,,,,Return address,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,59.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,485.0,true,,,InStock,,,,,Invitation,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,67.0,true,,,InStock,,,,,Tab,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,78.0,true,,,InStock,,,,,Details card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,96.0,true,,,InStock,,,,,Reply set,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,124.0,true,,,InStock,,,,,Wax Seal,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,28.0,true,,,InStock,,,,,Return address,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,54.0,true,,,InStock,,,,,Tab,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,105.0,true,,,InStock,,,,,Details card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,33.0,true,,,InStock,,,,,Return address,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,93.0,true,,,InStock,,,,,Wax Seal,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,248.0,true,,,InStock,,,,,Wax Seal,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,116.0,true,,,InStock,,,,,Reply set,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,182.0,true,,,InStock,,,,,Invitation,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,601.0,true,,,InStock,,,,,Invitation,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,221.0,true,,,InStock,,,,,Reply set,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,97.0,true,,,InStock,,,,,Tab,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,177.0,true,,,InStock,,,,,Reception card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,97.0,true,,,InStock,,,,,Envelope liner - Digital,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,217.0,true,,,InStock,,,,,Wax Seal,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,96.0,true,,,InStock,,,,,Reception card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,200.0,true,,,InStock,,,,,Details card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,49.0,true,,,InStock,,,,,Return address,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,96.0,true,,,InStock,,,,,Details card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,131.0,true,,,InStock,,,,,Envelope liner - Digital,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,717.0,true,,,InStock,,,,,Invitation,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,169.0,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,87.0,true,,,InStock,,,,,Details card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,82.0,true,,,InStock,,,,,Tab,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,148.0,true,,,InStock,,,,,Envelope liner - Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,186.0,true,,,InStock,,,,,Wax Seal,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,25.0,true,,,InStock,,,,,Return address,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,153.0,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,106.0,true,,,InStock,,,,,Reply set,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,78.0,true,,,InStock,,,,,Reception card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,54.0,true,,,InStock,,,,,Return address,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,177.0,true,,,InStock,,,,,Details card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,80.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a1ef723-9abf-ad0a-600a-67749b206a08,Variant,,,,,,,,195.0,true,,,InStock,,,,,Reply set,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Product,Blooming Pastels,"<p><em>Designed by Carlson Craft.</em></p><p>5 x 7"" Folded Pocket, Laser-cut with Watercolor Floral + Digital Printed&nbsp; invitation + 2-Layer Tab.</p><p>Shown with White Shimmer Floral Watercolor printed layer + Ecru Shimmer Die-cut + Mocha Shimmer Pocket. Wording printed with Black Digital.</p><p>Elevate your invitation with optional matching Watercolor Envelope liner.&nbsp;</p><p>Seal your envelope with custom Wax Seal in your choice of color .</p><p>Specify Pocket Orientation and color, color of Printed Layer + Die-cut color.</p><p>Enclosure cards sized to be staggered in pocket.&nbsp;</p><p>Invitations arrive needing assembly. Glue dots provided.</p><p>Request change of font or ink color in Special instructions.</p>",506c6a_8f058b5d5c504b5cbb2c85ca7a13f090~mv2.jpg;506c6a_323ef64126074b36aa2b99e9e0f1adb9~mv2.jpeg;506c6a_1be5265ad6a245c6b8b4d6474c98ba85~mv2.jpg;506c6a_e4ef960ec74e4433b6688dbe4116d698~mv2.jpg;506c6a_3bff636bd7fd4b67ac69726fd3272ab8~mv2.jpg;506c6a_ee117207f64141709878172dbd68ca4b~mv2.jpg;506c6a_594b8f4d116b4bffb1953b647882e524~mv2.jpg;506c6a_92d1817adbb644dc93e58506436afb5f~mv2.jpg;506c6a_32c915f6a670441eadf601c0c3c9ae1d~mv2.jpg;506c6a_0e7c7627e02541b19d6167797a2ab4e5~mv2.jpg,Wedding,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Return address;Envelope liner - Digital;Reception card;Reply set;Details card;Wax Seal;Tab,Quantity,DROP_DOWN,25;50;75;100;125;150;175;200,,,,,,,,,,,,,,,,,,,,,,,,,Your wording,500,false,Special instructions,500,false,Carlson Craft
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,62.0,true,,,InStock,,,,,Tab,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,63.0,true,,,InStock,,,,,Envelope liner - Digital,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,875.0,true,,,InStock,,,,,Invitation,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,146.0,true,,,InStock,,,,,Tab,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,248.0,true,,,InStock,,,,,Reception card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,38.0,true,,,InStock,,,,,Return address,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,402.0,true,,,InStock,,,,,Invitation,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,62.0,true,,,InStock,,,,,Wax Seal,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,89.0,true,,,InStock,,,,,Reply set,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,189.0,true,,,InStock,,,,,Details card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,31.0,true,,,InStock,,,,,Wax Seal,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,159.0,true,,,InStock,,,,,Reception card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,155.0,true,,,InStock,,,,,Wax Seal,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,128.0,true,,,InStock,,,,,Tab,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,129.0,true,,,InStock,,,,,Reception card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,69.0,true,,,InStock,,,,,Tab,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,997.0,true,,,InStock,,,,,Invitation,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,46.0,true,,,InStock,,,,,Envelope liner - Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,26.0,true,,,InStock,,,,,Envelope liner - Digital,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,159.0,true,,,InStock,,,,,Details card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,114.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,99.0,true,,,InStock,,,,,Reception card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,295.0,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,157.0,true,,,InStock,,,,,Reply set,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,43.0,true,,,InStock,,,,,Return address,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,59.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,509.0,true,,,InStock,,,,,Invitation,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,76.0,true,,,InStock,,,,,Tab,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,84.0,true,,,InStock,,,,,Details card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,102.0,true,,,InStock,,,,,Reply set,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43728e6-aa4c-b519-55c3-3442deaf8a7c,Variant,,,,,,,,124.0,true,,,InStock,,,,,Wax Seal,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
